37,0.9998406692728284
58,0.4251381371944828
77,0.7824793224803966
64,0.9999997289778867
64,0.9116963640986758
65,0.9980210610483404
92,0.9998471648347365
77,0.9997790625243812
83,0.9890596452733746
63,0.7135974266835684
77,0.9999929477311272
71,0.6550021889927087
58,0.6266679788512575
71,0.9929933427672756
83,0.9996815363699929
74,0.998934550340559
50,0.9541977146426893
36,0.49347081663003284
76,0.7380764659340546
85,0.9994137965435453
63,0.9974630426343025
76,0.9869670724612686
59,0.8468011955443855
54,0.9996648963301549
0,0.9999997172490346
12,0.9999982675777104
18,0.9999498628108757
21,0.994866135269501
95,0.999999570225695
74,0.98278119734248
0,0.9999348187071955
62,0.9999999499859645
76,0.9507805375865485
54,0.15138442485067719
12,0.9995884583418305
48,0.971154096159699
50,0.37040696035232756
16,0.39775904953696833
54,0.9912925452985833
50,0.9956829370202028
59,0.7773061169827028
10,0.9999261469910852
14,0.9999999994416399
84,0.998535356869131
97,0.9008123730092581
64,0.9898629211886004
71,0.9998421038800973
65,0.991495369539214
50,0.49291603488427976
27,0.9999725898740797
27,0.999964651525055
27,0.9999725898740797
27,0.9999725898740797
0,0.9999419839610487
66,0.9999455677045114
57,0.9997569245065688
64,0.9999835735748492
85,0.9594476822431116
82,0.8930713284086503
97,0.9999999553370906
50,0.9999934401209263
22,0.9999126504072419
63,0.9846603002872655
86,0.999993771516593
97,0.9998762865861378
89,0.9435105491965363
20,0.9997685168444901
12,0.9966598636394853
20,0.9997363080729769
78,0.9957771296306343
39,0.9999992517399511
20,0.22329391094418133
39,0.46627007108238894
40,0.26705889486718076
50,0.5663240918704856
86,0.999999189620436
11,0.5655165612391984
97,0.9979903124549252
36,0.9999636170670191
21,0.815019277929621
62,0.9938872864884045
83,0.9959451963233669
66,0.9947325442542606
71,0.5097243809995751
86,0.9999676054995836
83,0.9991675433497256
36,0.9790573526134526
62,0.9999966105905265
97,0.9952494561000375
9,0.9050489628919399
74,0.9999976988127655
7,0.9995125199827924
0,0.9999999298534692
40,0.9096193883615298
83,0.9999717114549648
67,0.9990304351017573
99,0.9222577770821652
87,0.9914883491345137
89,0.5949443897622301
78,0.9999920191500162
10,0.7844943081663074
10,0.991243953531164
11,0.9876817576589539
11,0.9999651356347066
11,0.9997740788671112
54,0.9826654868887997
54,0.9090161543710493
66,0.9991609438369098
54,0.9999891300912974
21,0.9999439310302979
86,0.9688452947707882
58,0.9999078794113078
86,0.9877428360067051
36,0.9553445867853659
87,0.9740335213383681
86,0.9833828914492034
97,0.9936318651632521
12,0.9999614596064923
17,0.9999997098300734
83,0.9938496985743571
85,0.9979822771282126
11,0.9999996584888193
74,0.9966686035580538
28,0.9991013129235986
89,0.9996663682863914
73,0.9998726239017461
28,0.9990455471272048
20,0.9937315292874798
11,0.9999999790267337
54,0.9982241945306767
85,0.9794445611452273
59,0.8142389211543435
63,0.9523726371191051
11,0.9999998677173196
12,0.9999961265953478
66,0.9827919520726133
77,0.9999998254883338
87,0.9962721552714927
99,0.9950909176321382
86,0.9365107738124254
83,0.9999912131340937
63,0.9998488914853905
82,0.9996036996480453
97,0.8781141589350439
85,0.9995511195581056
67,0.8868132270427569
54,0.9999643581804569
20,0.9999496043288124
58,0.9149622382970641
28,0.998982402648789
66,0.9957883666953103
48,0.9999999991127094
28,0.9991013129235986
28,0.9988272264747465
28,0.998982402648789
39,0.9998973462066133
82,0.994918789374352
85,0.9998119539186776
97,0.9790029745566544
40,0.9999999999620464
86,0.9914620291589347
54,0.9999960987256336
63,0.9999980430140228
89,0.9999960709750924
83,0.8556652664127796
54,0.9998182736356651
7,0.9999998811296453
77,0.9999677247491614
99,0.9984658442794284
36,0.6711932584485344
25,0.9917759855595106
69,0.9999359283647702
42,0.999999561310135
39,0.9998718981132468
75,0.2374366957336935
15,0.9992854380955201
77,0.9999926339321256
28,0.9919088238131021
62,0.990592882781882
11,0.9999994537825025
63,0.4221096063774303
13,0.9997010011128564
87,0.9986341805669534
48,0.999999394132106
11,0.9999997574494377
40,0.9999999999983491
