	0	1
0	0.6637035702436785	-0.5872276988621912
1	-0.10792955235314647	-0.4886207848230089
2	0.8918186664404314	-0.050630579646615374
3	-0.8923273811281281	0.04328764708182419
4	-0.39727421167209304	-0.7876500752801201
5	-0.1228653218188339	-0.6041497519379531
6	0.2484656924410001	-0.5777865041525219
7	-0.720463475141884	-0.5162002341601849
8	0.04376760202653184	-0.6246622291806962
9	-0.5405516312388574	-0.31136507382059914
10	0.46571082003721814	-0.25059459682370133
11	0.049703182166051345	-0.2771613134181446
12	0.18983804504935436	0.5883424002730425
13	-0.5579147419670419	-0.21025609742558476
14	0.48826524321750947	-0.3770437266449082
15	0.5239981198415518	0.03186862868092966
16	-0.3402822676913006	0.2927057954954989
17	-0.31132096565300055	-0.24829911088815423
18	-0.5856879335170595	0.3347382057286387
19	0.2559120385607634	0.8625139187444667
20	0.10777285419108378	-0.5320066813072953
21	0.6143187506428301	0.2605327609686548
22	-0.4602992126997386	-0.33568550705508154
23	0.3208916577603851	-0.8219060498105561
24	-0.3415893654997798	0.37841557676094945
25	0.2904724061832646	0.12474697513261532
26	-0.014343728414996568	0.5928524371435494
27	0.4192544410766199	0.23279977602112933
28	-0.38789698740199635	-0.4923815046962551
29	-0.17582933324666172	0.6268061368560759
30	-0.041595944039714755	-0.8803628092760439
31	0.648405837034951	-0.06754038788337584
32	0.24354463366155485	-0.3593803394928065
33	0.026532274942345398	0.1481244275549614
34	0.35069331442863994	0.5602152338739719
35	0.6220839217671471	0.09049842058398053
36	0.01246161578484389	0.675956911010373
37	0.3455811740051453	-0.49704174286370034
38	-0.48283551236060396	-0.018094806109564734
39	0.3929584861796668	0.08266536398863679
40	0.5958287052870757	-0.1801342374982306
41	-0.47009470177648477	-0.1211592108026295
42	0.2251052960861082	0.47126089600615884
43	-0.13428725452593418	0.2854998552001005
44	-0.3359483719119271	0.48817053354375894
45	-0.21637561786786563	-0.5440787725250005
46	-0.4291275572477304	0.19145199931202406
47	-0.6053691817832302	0.08234549676183132
48	-0.6403300899257025	-0.14013767542618868
49	-0.1959281794206578	0.172013652369321
50	-0.6059280072719413	0.19346453780304
51	0.4484575364988203	0.45820136864462063
52	-0.279688467761051	-0.00023641213533381016
53	0.105917166339624	-0.3791127440614451
54	-0.0735371869951231	0.5201261430570758
55	-0.1691642226102946	-0.16120134444226616
56	0.2010863399964933	0.09624776633796861
57	0.1089153279888879	-0.12066715609014068
58	0.37835213283916647	-0.11598141329582493
59	-0.04891898542637712	-0.08074766780751592
60	0.27759173278501065	0.30961622177955245
61	0.1927920933695169	-0.46506445841251476
62	0.2454181810245286	-0.13831589498943392
63	0.3998435317840889	-0.4102600780925068
64	0.05824828295386501	0.01773393147275338
65	-0.06676231025754598	0.20262775211899364
66	-0.19083234450716544	0.36123447315979773
67	-0.38775858899419374	-0.39059715849501936
68	-0.10035932601145416	0.074905110394092
69	-0.06696286070294247	0.3810865512502374
70	-0.5922286639314738	-0.01998864239535234
71	0.4373705563596239	0.3642282764593903
72	-0.30507621032660426	0.08669810218054125
73	-0.3500054218501618	-0.15222267495892705
74	-0.01134728550985082	-0.5215602764354458
75	0.5464211475221598	0.17897513348102334
76	0.07654117273171493	0.22880730651556827
77	0.31683281550904	0.43774010190286256
78	0.28116388294795935	0.01403491241630252
79	0.5533021432022145	-0.2725953790246449
80	0.2623887940562447	0.21425339606307955
81	0.5445255791877325	0.33613084555592926
82	0.020584850486857837	0.4127225695566198
83	0.09684392949910117	0.3621751058897264
84	-0.28936827295679646	0.572283069767838
85	-0.2827404923400505	-0.4688704686428072
86	0.328589292303812	-0.2984284329588383
87	-0.19330980372516163	0.5126728976531723
88	-0.45170239427315806	0.5015168050436636
89	-0.45093393477639176	0.3827925906399369
90	0.19685751110052166	-0.0701053627659675
91	-0.46680339608554156	0.10773338485230669
92	-0.22701890249403214	-0.3705250332608297
93	-0.47015592666023914	0.24739052913878642
94	-0.10152538543367648	-0.3252422937967643
95	-0.017428030110170536	-0.1887110563621613
96	0.507260703362249	-0.08080364233994146
97	-0.16975105899919907	-0.04315705924985019
98	0.10807537357978182	0.49420038099667374
99	0.14730757383020143	0.2885398386005989
