	elevation	coordinates	headlines	is_edge	topics	flux	moisture	temperature	shadow
14113	0.6423169523767484	[14665, 31217, 76203]	[]	False	141.0	0.0	0.0	0.0	0.0
14114	0.6423169523767484	[50542, 14665, 5749]	[]	False	141.0	0.0	0.0	0.0	0.0
14115	0.6423169523767484	[14665, 50542, 58196]	[]	False	141.0	0.0	0.0	0.0	0.0
14116	0.6423169523767484	[14665, 58196, 93307]	[]	False	141.0	0.0	0.0	0.0	0.0
14117	0.6423169523767484	[31217, 14665, 93307]	[]	False	141.0	0.0	0.0	0.0	0.0
14118	0.6423169523767484	[29225, 23172, 72475]	[]	False	141.0	0.0	0.0	0.0	0.0
14119	0.6423169523767484	[84553, 47168, 5626]	[]	False	141.0	0.0	0.0	0.0	0.0
14120	0.6423169523767484	[82800, 47168, 84553]	[]	False	141.0	0.0	0.0	0.0	0.0
14121	0.6423169523767484	[78470, 82800, 32858]	[]	False	141.0	0.0	0.0	0.0	0.0
14122	0.6423169523767484	[78470, 47168, 82800]	[]	False	141.0	0.0	0.0	0.0	0.0
14123	0.6965212710807758	[11403, 85713, 83885]	[]	False	133.0	0.0	0.0	0.0	0.0
14124	0.6965212710807758	[44556, 11403, 83885]	[]	False	133.0	0.0	0.0	0.0	0.0
14125	0.6965212710807758	[26312, 23581, 97601]	[]	False	133.0	0.0	0.0	0.0	0.0
14126	0.6965212710807758	[97601, 23581, 35884]	[]	False	133.0	0.0	0.0	0.0	0.0
14127	0.6965212710807758	[23581, 16247, 35884]	[]	False	133.0	0.0	0.0	0.0	0.0
14128	0.6965212710807758	[30331, 27133, 20791]	[]	False	133.0	0.0	0.0	0.0	0.0
14129	0.6965212710807758	[94617, 97601, 35884]	[]	False	133.0	0.0	0.0	0.0	0.0
14130	0.6965212710807758	[19157, 94617, 35884]	[]	False	133.0	0.0	0.0	0.0	0.0
14131	0.6965212710807758	[38079, 94617, 20791]	[]	False	133.0	0.0	0.0	0.0	0.0
14132	0.6965212710807758	[94617, 19157, 20791]	[]	False	133.0	0.0	0.0	0.0	0.0
14134	0.6965212710807758	[16917, 72904, 16247]	[]	False	133.0	0.0	0.0	0.0	0.0
14135	0.6423169523767484	[72904, 16917, 59119]	[]	False	141.0	0.0	0.0	0.0	0.0
14136	0.4319947720388997	[16569, 87178, 7645]	[]	False	132.0	0.0	0.0	0.0	0.0
14137	0.4319947720388997	[87178, 16569, 56617]	[]	False	132.0	0.0	0.0	0.0	0.0
14138	0.4319947720388997	[87178, 56669, 7645]	[]	False	132.0	0.0	0.0	0.0	0.0
14139	0.4319947720388997	[56669, 87178, 19873]	[]	False	132.0	0.0	0.0	0.0	0.0
14167	0.4319947720388997	[14535, 95673, 99244]	[]	False	132.0	0.0	0.0	0.0	0.0
14168	0.4319947720388997	[95673, 14535, 73551]	[]	False	132.0	0.0	0.0	0.0	0.0
14169	0.4319947720388997	[57251, 95673, 73551]	[]	False	132.0	0.0	0.0	0.0	0.0
14170	0.4319947720388997	[95673, 57251, 43254]	[]	False	132.0	0.0	0.0	0.0	0.0
14171	0.4319947720388997	[87154, 95673, 43254]	[]	False	132.0	0.0	0.0	0.0	0.0
14172	0.4319947720388997	[94957, 47757, 57508]	[]	False	132.0	0.0	0.0	0.0	0.0
14173	0.4319947720388997	[70320, 47757, 76758]	[]	False	132.0	0.0	0.0	0.0	0.0
14175	0.4319947720388997	[30179, 1764, 87154]	[]	False	132.0	0.0	0.0	0.0	0.0
14177	0.4319947720388997	[42805, 70320, 55793]	[]	False	132.0	0.0	0.0	0.0	0.0
14217	0.4319947720388997	[79027, 7649, 77381]	[]	False	132.0	0.0	0.0	0.0	0.0
14218	0.4319947720388997	[96738, 7649, 14535]	[]	False	132.0	0.0	0.0	0.0	0.0
14219	0.4319947720388997	[14535, 7649, 73551]	[]	False	132.0	0.0	0.0	0.0	0.0
14220	0.4319947720388997	[7649, 79027, 73551]	[]	False	132.0	0.0	0.0	0.0	0.0
14221	0.4319947720388997	[31699, 92604, 57251]	[]	False	132.0	0.0	0.0	0.0	0.0
14222	0.4319947720388997	[87253, 92604, 31699]	[]	False	132.0	0.0	0.0	0.0	0.0
14223	0.4319947720388997	[15002, 56669, 19873]	[]	False	132.0	0.0	0.0	0.0	0.0
14224	0.4319947720388997	[31699, 15002, 18027]	[]	False	132.0	0.0	0.0	0.0	0.0
14225	0.4319947720388997	[56669, 15002, 31699]	[]	False	132.0	0.0	0.0	0.0	0.0
14305	0.4319947720388997	[24892, 5660, 96367]	[]	False	132.0	0.0	0.0	0.0	0.0
14306	0.4319947720388997	[5660, 73680, 68773]	[]	False	132.0	0.0	0.0	0.0	0.0
14307	0.4319947720388997	[73680, 24892, 58635]	[]	False	132.0	0.0	0.0	0.0	0.0
14308	0.4319947720388997	[24892, 73680, 5660]	[]	False	132.0	0.0	0.0	0.0	0.0
14317	0.4319947720388997	[77915, 13582, 8210]	[]	False	132.0	0.0	0.0	0.0	0.0
14319	0.4319947720388997	[77915, 34728, 44186]	[]	False	132.0	0.0	0.0	0.0	0.0
14320	0.4319947720388997	[13582, 77915, 15862]	[]	False	132.0	0.0	0.0	0.0	0.0
14321	0.4319947720388997	[5712, 77915, 44186]	[]	False	132.0	0.0	0.0	0.0	0.0
14323	0.4319947720388997	[99080, 81416, 491]	[]	False	132.0	0.0	0.0	0.0	0.0
14325	0.4319947720388997	[77915, 10328, 15862]	[]	False	132.0	0.0	0.0	0.0	0.0
14535	0.08072130231663696	[77618, 1441, 38361]	[]	False	37.0	0.0	0.0	0.0	0.0
14542	0.08072130231663696	[77618, 13413, 1441]	[]	False	37.0	0.0	0.0	0.0	0.0
14578	0.18637703769278713	[5439, 86518, 3626]	[]	False	178.0	0.0	0.0	0.0	0.0
14579	0.18637703769278713	[86518, 5439, 99338]	[]	False	178.0	0.0	0.0	0.0	0.0
14589	0.31807420407009857	[50039, 30187, 58874]	[]	False	193.0	0.0	0.0	0.0	0.0
14590	0.31807420407009857	[5111, 74515, 7300]	[]	False	193.0	0.0	0.0	0.0	0.0
14615	0.31807420407009857	[50039, 83860, 75254]	[]	False	193.0	0.0	0.0	0.0	0.0
14616	0.31807420407009857	[83860, 50039, 58874]	[]	False	193.0	0.0	0.0	0.0	0.0
14617	0.31807420407009857	[2331, 83061, 18807]	[]	False	193.0	0.0	0.0	0.0	0.0
14618	0.31807420407009857	[15679, 9821, 92739]	[]	False	193.0	0.0	0.0	0.0	0.0
14681	0.6188913089135176	[15480, 43341, 37876]	[]	False	155.0	0.0	0.0	0.0	0.0
14684	0.6188913089135176	[44308, 43341, 8826]	[]	False	155.0	0.0	0.0	0.0	0.0
14686	0.6188913089135176	[35251, 60298, 29702]	[]	False	155.0	0.0	0.0	0.0	0.0
14687	0.6188913089135176	[60298, 35251, 75951]	[]	False	155.0	0.0	0.0	0.0	0.0
14688	0.6188913089135176	[75951, 35251, 64792]	[]	False	155.0	0.0	0.0	0.0	0.0
14689	0.6188913089135176	[1095, 35251, 29702]	[]	False	155.0	0.0	0.0	0.0	0.0
14690	0.6188913089135176	[35251, 1095, 64792]	[]	False	155.0	0.0	0.0	0.0	0.0
14691	0.6188913089135176	[81745, 23061, 93153]	[]	False	155.0	0.0	0.0	0.0	0.0
14692	0.6188913089135176	[60298, 23061, 81745]	[]	False	155.0	0.0	0.0	0.0	0.0
14693	0.6188913089135176	[23061, 6073, 93153]	[]	False	155.0	0.0	0.0	0.0	0.0
14694	0.6188913089135176	[44308, 34060, 81486]	[]	False	155.0	0.0	0.0	0.0	0.0
14695	0.6188913089135176	[67685, 15480, 93153]	[]	False	155.0	0.0	0.0	0.0	0.0
14696	0.6188913089135176	[6073, 67685, 93153]	[]	False	155.0	0.0	0.0	0.0	0.0
14709	0.4419968834418744	[34746, 24230, 11993]	[]	False	181.0	0.0	0.0	0.0	0.0
14710	0.4419968834418744	[69455, 79490, 26045]	[]	False	181.0	0.0	0.0	0.0	0.0
14711	0.4471296962294932	[82216, 69607, 69481]	[]	False	182.0	0.0	0.0	0.0	0.0
14712	0.4471296962294932	[84938, 39350, 39174]	[]	False	182.0	0.0	0.0	0.0	0.0
14713	0.4471296962294932	[84938, 82216, 69481]	[]	False	182.0	0.0	0.0	0.0	0.0
14714	0.4471296962294932	[12874, 84938, 69481]	[]	False	182.0	0.0	0.0	0.0	0.0
14715	0.4471296962294932	[16536, 84938, 39174]	[]	False	182.0	0.0	0.0	0.0	0.0
14716	0.4471296962294932	[84938, 16536, 82216]	[]	False	182.0	0.0	0.0	0.0	0.0
14717	0.4471296962294932	[12873, 4707, 39174]	[]	False	182.0	0.0	0.0	0.0	0.0
14718	0.4471296962294932	[25216, 12873, 39350]	[]	False	182.0	0.0	0.0	0.0	0.0
14719	0.4471296962294932	[16627, 26138, 15738]	[]	False	182.0	0.0	0.0	0.0	0.0
14720	0.4419968834418744	[26138, 16627, 74664]	[]	False	181.0	0.0	0.0	0.0	0.0
14721	0.4419968834418744	[25216, 73923, 95938]	[]	False	181.0	0.0	0.0	0.0	0.0
14722	0.4471296962294932	[73923, 25216, 69367]	[]	False	182.0	0.0	0.0	0.0	0.0
14727	0.4419968834418744	[38860, 44998, 72560]	[]	False	181.0	0.0	0.0	0.0	0.0
14728	0.4419968834418744	[44998, 38860, 8419]	[]	False	181.0	0.0	0.0	0.0	0.0
14729	0.4419968834418744	[73923, 44998, 8419]	[]	False	181.0	0.0	0.0	0.0	0.0
14730	0.4419968834418744	[38860, 81889, 8419]	[]	False	181.0	0.0	0.0	0.0	0.0
14731	0.4419968834418744	[81889, 12997, 8419]	[]	False	181.0	0.0	0.0	0.0	0.0
14732	0.4419968834418744	[81889, 6268, 28817]	[]	False	181.0	0.0	0.0	0.0	0.0
14733	0.4419968834418744	[12997, 81889, 28817]	[]	False	181.0	0.0	0.0	0.0	0.0
14734	0.4419968834418744	[81889, 57578, 6268]	[]	False	181.0	0.0	0.0	0.0	0.0
14735	0.4419968834418744	[57578, 81889, 38860]	[]	False	181.0	0.0	0.0	0.0	0.0
14736	0.4419968834418744	[67335, 28620, 95938]	[]	False	181.0	0.0	0.0	0.0	0.0
14737	0.4419968834418744	[12997, 67335, 8419]	[]	False	181.0	0.0	0.0	0.0	0.0
14738	0.4419968834418744	[73923, 67335, 95938]	[]	False	181.0	0.0	0.0	0.0	0.0
14739	0.4419968834418744	[67335, 73923, 8419]	[]	False	181.0	0.0	0.0	0.0	0.0
14740	0.4419968834418744	[79490, 22629, 89505]	[]	False	181.0	0.0	0.0	0.0	0.0
14741	0.4419968834418744	[62814, 98933, 53406]	[]	False	181.0	0.0	0.0	0.0	0.0
14742	0.4419968834418744	[62814, 53406, 24657]	[]	False	181.0	0.0	0.0	0.0	0.0
14743	0.4419968834418744	[52913, 62814, 24657]	[]	False	181.0	0.0	0.0	0.0	0.0
14744	0.4419968834418744	[98933, 62814, 73715]	[]	False	181.0	0.0	0.0	0.0	0.0
14745	0.4419968834418744	[72970, 38860, 72560]	[]	False	181.0	0.0	0.0	0.0	0.0
14746	0.4419968834418744	[72970, 57578, 38860]	[]	False	181.0	0.0	0.0	0.0	0.0
14747	0.4419968834418744	[72970, 74365, 73715]	[]	False	181.0	0.0	0.0	0.0	0.0
14748	0.4419968834418744	[57578, 72970, 73715]	[]	False	181.0	0.0	0.0	0.0	0.0
14749	0.4419968834418744	[47620, 47286, 43038]	[]	False	181.0	0.0	0.0	0.0	0.0
14750	0.4419968834418744	[47620, 74365, 47286]	[]	False	181.0	0.0	0.0	0.0	0.0
14751	0.4419968834418744	[98933, 47620, 43038]	[]	False	181.0	0.0	0.0	0.0	0.0
14752	0.4419968834418744	[47620, 98933, 73715]	[]	False	181.0	0.0	0.0	0.0	0.0
14753	0.4419968834418744	[74365, 47620, 73715]	[]	False	181.0	0.0	0.0	0.0	0.0
14754	0.4419968834418744	[81395, 69455, 61334]	[]	False	181.0	0.0	0.0	0.0	0.0
14755	0.4419968834418744	[81395, 50236, 69455]	[]	False	181.0	0.0	0.0	0.0	0.0
14756	0.4419968834418744	[62150, 44248, 10308]	[]	False	181.0	0.0	0.0	0.0	0.0
14757	0.4419968834418744	[44248, 61380, 10308]	[]	False	181.0	0.0	0.0	0.0	0.0
14758	0.4419968834418744	[42553, 62150, 10308]	[]	False	181.0	0.0	0.0	0.0	0.0
14759	0.4419968834418744	[42553, 10308, 84892]	[]	False	181.0	0.0	0.0	0.0	0.0
14760	0.4419968834418744	[12985, 13067, 70044]	[]	False	181.0	0.0	0.0	0.0	0.0
14761	0.4419968834418744	[12985, 28370, 47286]	[]	False	181.0	0.0	0.0	0.0	0.0
14762	0.4419968834418744	[28370, 12985, 98471]	[]	False	181.0	0.0	0.0	0.0	0.0
14763	0.4419968834418744	[12985, 47286, 60379]	[]	False	181.0	0.0	0.0	0.0	0.0
14764	0.4419968834418744	[13067, 12985, 60379]	[]	False	181.0	0.0	0.0	0.0	0.0
14765	0.4419968834418744	[99228, 34338, 79756]	[]	False	181.0	0.0	0.0	0.0	0.0
14766	0.4419968834418744	[34338, 99228, 81144]	[]	False	181.0	0.0	0.0	0.0	0.0
14767	0.4419968834418744	[43603, 34621, 66121]	[]	False	181.0	0.0	0.0	0.0	0.0
14768	0.4419968834418744	[13011, 43603, 66121]	[]	False	181.0	0.0	0.0	0.0	0.0
14769	0.4419968834418744	[34621, 43603, 81144]	[]	False	181.0	0.0	0.0	0.0	0.0
14770	0.4419968834418744	[43603, 34338, 81144]	[]	False	181.0	0.0	0.0	0.0	0.0
14771	0.4419968834418744	[54588, 28841, 74664]	[]	False	181.0	0.0	0.0	0.0	0.0
14772	0.4419968834418744	[28841, 26138, 74664]	[]	False	181.0	0.0	0.0	0.0	0.0
14773	0.4419968834418744	[26138, 28841, 69367]	[]	False	181.0	0.0	0.0	0.0	0.0
14774	0.4419968834418744	[28841, 73923, 69367]	[]	False	181.0	0.0	0.0	0.0	0.0
14775	0.4419968834418744	[37215, 13011, 66121]	[]	False	181.0	0.0	0.0	0.0	0.0
14776	0.4419968834418744	[37215, 54588, 74664]	[]	False	181.0	0.0	0.0	0.0	0.0
14777	0.4419968834418744	[37215, 88235, 13011]	[]	False	181.0	0.0	0.0	0.0	0.0
14778	0.4419968834418744	[16627, 37215, 74664]	[]	False	181.0	0.0	0.0	0.0	0.0
14779	0.4419968834418744	[88235, 37215, 16627]	[]	False	181.0	0.0	0.0	0.0	0.0
14780	0.4419968834418744	[74365, 85325, 60379]	[]	False	181.0	0.0	0.0	0.0	0.0
14781	0.4419968834418744	[37215, 85325, 54588]	[]	False	181.0	0.0	0.0	0.0	0.0
14782	0.4419968834418744	[54588, 85325, 72560]	[]	False	181.0	0.0	0.0	0.0	0.0
14783	0.4419968834418744	[85325, 66121, 60379]	[]	False	181.0	0.0	0.0	0.0	0.0
14784	0.4419968834418744	[85325, 37215, 66121]	[]	False	181.0	0.0	0.0	0.0	0.0
14785	0.4419968834418744	[85325, 72970, 72560]	[]	False	181.0	0.0	0.0	0.0	0.0
14786	0.4419968834418744	[72970, 85325, 74365]	[]	False	181.0	0.0	0.0	0.0	0.0
14808	0.16684290064135054	[24933, 85912, 18938]	[]	False	150.0	0.0	0.0	0.0	0.0
14823	0.4419968834418744	[89505, 22771, 8801]	[]	False	181.0	0.0	0.0	0.0	0.0
14825	0.08824966088939908	[43196, 22771, 30448]	[]	False	17.0	0.0	0.0	0.0	0.0
14832	0.4419968834418744	[22629, 89384, 89505]	[]	False	181.0	0.0	0.0	0.0	0.0
14833	0.4419968834418744	[89384, 14247, 24657]	[]	False	181.0	0.0	0.0	0.0	0.0
14834	0.4419968834418744	[89384, 22629, 14247]	[]	False	181.0	0.0	0.0	0.0	0.0
14871	0.5828651917924546	[14556, 29003, 91032]	[]	False	13.0	0.0	0.0	0.0	0.0
14872	0.5828651917924546	[92302, 14556, 18673]	[]	False	13.0	0.0	0.0	0.0	0.0
14874	0.5828651917924546	[84926, 14556, 91032]	[]	False	13.0	0.0	0.0	0.0	0.0
14875	0.5828651917924546	[14556, 84926, 18673]	[]	False	13.0	0.0	0.0	0.0	0.0
14895	0.5828651917924546	[80466, 87929, 45041]	[]	False	13.0	0.0	0.0	0.0	0.0
14896	0.5828651917924546	[57399, 69098, 56543]	[]	False	13.0	0.0	0.0	0.0	0.0
14897	0.5828651917924546	[69098, 57399, 88813]	[]	False	13.0	0.0	0.0	0.0	0.0
14898	0.5828651917924546	[49704, 57399, 56543]	[]	False	13.0	0.0	0.0	0.0	0.0
14899	0.5828651917924546	[57399, 49704, 44646]	[]	False	13.0	0.0	0.0	0.0	0.0
14900	0.5828651917924546	[87929, 97476, 98465]	[]	False	13.0	0.0	0.0	0.0	0.0
14902	0.5828651917924546	[20167, 47927, 48479]	[]	False	13.0	0.0	0.0	0.0	0.0
14904	0.5828651917924546	[20167, 62607, 86760]	[]	False	13.0	0.0	0.0	0.0	0.0
14905	0.5828651917924546	[20167, 86760, 51405]	[]	False	13.0	0.0	0.0	0.0	0.0
14906	0.5828651917924546	[47927, 20167, 51405]	[]	False	13.0	0.0	0.0	0.0	0.0
14918	0.19819169279483448	[7800, 46497, 11712]	[]	False	118.0	0.0	0.0	0.0	0.0
14920	0.19819169279483448	[45548, 7800, 11712]	[]	False	118.0	0.0	0.0	0.0	0.0
14926	0.19819169279483448	[46497, 75710, 11712]	[]	False	118.0	0.0	0.0	0.0	0.0
14936	0.19819169279483448	[6193, 89316, 91479]	[]	False	118.0	0.0	0.0	0.0	0.0
14937	0.19819169279483448	[1833, 6193, 91479]	[]	False	118.0	0.0	0.0	0.0	0.0
14938	0.19819169279483448	[22117, 6193, 72408]	[]	False	118.0	0.0	0.0	0.0	0.0
14939	0.19819169279483448	[6193, 22117, 89316]	[]	False	118.0	0.0	0.0	0.0	0.0
14940	0.19819169279483448	[74008, 1078, 1833]	[]	False	118.0	0.0	0.0	0.0	0.0
14941	0.19819169279483448	[5501, 1078, 11712]	[]	False	118.0	0.0	0.0	0.0	0.0
14942	0.19819169279483448	[1078, 45548, 11712]	[]	False	118.0	0.0	0.0	0.0	0.0
14943	0.19819169279483448	[45548, 1078, 5785]	[]	False	118.0	0.0	0.0	0.0	0.0
14944	0.19819169279483448	[1078, 74008, 5785]	[]	False	118.0	0.0	0.0	0.0	0.0
15002	0.3851101329135927	[4601, 83876, 26086]	[]	False	65.0	0.0	0.0	0.0	0.0
15041	0.4256940079798604	[8810, 85520, 57106]	[]	False	169.0	0.0	0.0	0.0	0.0
15054	0.19819169279483448	[80445, 22117, 72408]	[]	False	118.0	0.0	0.0	0.0	0.0
15055	0.19819169279483448	[22117, 80445, 7678]	[]	False	118.0	0.0	0.0	0.0	0.0
15135	0.4471296962294932	[84145, 3578, 43487]	[]	False	182.0	0.0	0.0	0.0	0.0
15136	0.4471296962294932	[3578, 84145, 71033]	[]	False	182.0	0.0	0.0	0.0	0.0
15137	0.4471296962294932	[53243, 84145, 43487]	[]	False	182.0	0.0	0.0	0.0	0.0
15138	0.4471296962294932	[984, 12874, 69481]	[]	False	182.0	0.0	0.0	0.0	0.0
15139	0.4471296962294932	[12874, 984, 15738]	[]	False	182.0	0.0	0.0	0.0	0.0
15140	0.4471296962294932	[984, 16627, 15738]	[]	False	182.0	0.0	0.0	0.0	0.0
15142	0.4471296962294932	[88679, 32376, 65325]	[]	False	182.0	0.0	0.0	0.0	0.0
15145	0.4419968834418744	[99228, 82724, 81144]	[]	False	181.0	0.0	0.0	0.0	0.0
15146	0.4419968834418744	[82724, 99228, 29562]	[]	False	181.0	0.0	0.0	0.0	0.0
15149	0.4471296962294932	[20902, 63423, 34190]	[]	False	182.0	0.0	0.0	0.0	0.0
15150	0.4471296962294932	[55263, 20902, 34190]	[]	False	182.0	0.0	0.0	0.0	0.0
15151	0.4471296962294932	[20902, 67313, 63423]	[]	False	182.0	0.0	0.0	0.0	0.0
15152	0.4471296962294932	[20902, 55263, 67313]	[]	False	182.0	0.0	0.0	0.0	0.0
15153	0.4471296962294932	[15869, 58106, 5777]	[]	False	182.0	0.0	0.0	0.0	0.0
15165	0.4419968834418744	[57269, 49350, 98471]	[]	False	181.0	0.0	0.0	0.0	0.0
15166	0.4419968834418744	[12985, 57269, 98471]	[]	False	181.0	0.0	0.0	0.0	0.0
15167	0.4419968834418744	[57269, 12985, 70044]	[]	False	181.0	0.0	0.0	0.0	0.0
15168	0.4419968834418744	[99228, 38073, 29562]	[]	False	181.0	0.0	0.0	0.0	0.0
15171	0.4471296962294932	[38073, 90368, 28239]	[]	False	182.0	0.0	0.0	0.0	0.0
15224	0.5001452401718788	[65364, 17906, 30480]	[]	False	58.0	0.0	0.0	0.0	0.0
15229	0.14384675153187518	[75934, 63981, 72790]	[]	False	171.0	0.0	0.0	0.0	0.0
15230	0.14384675153187518	[63981, 75934, 4757]	[]	False	171.0	0.0	0.0	0.0	0.0
15237	0.09967018948547271	[66864, 40717, 38151]	[]	False	146.0	0.0	0.0	0.0	0.0
15238	0.09967018948547271	[40717, 85495, 38151]	[]	False	146.0	0.0	0.0	0.0	0.0
15239	0.5001452401718788	[82665, 86790, 89726]	[]	False	58.0	0.0	0.0	0.0	0.0
15242	0.5001452401718788	[13081, 31631, 30480]	[]	False	58.0	0.0	0.0	0.0	0.0
15273	0.16684290064135054	[66491, 56260, 52674]	[]	False	150.0	0.0	0.0	0.0	0.0
15292	0.5001452401718788	[90780, 38897, 11896]	[]	False	58.0	0.0	0.0	0.0	0.0
15293	0.5001452401718788	[73409, 38897, 90780]	[]	False	58.0	0.0	0.0	0.0	0.0
15295	0.5001452401718788	[74643, 73409, 43045]	[]	False	58.0	0.0	0.0	0.0	0.0
15408	0.8616891286873053	[28626, 1940, 1039]	[]	False	137.0	0.0	0.0	0.0	0.0
15411	0.8616891286873053	[1940, 28626, 44866]	[]	False	137.0	0.0	0.0	0.0	0.0
15412	0.8616891286873053	[28626, 20270, 44866]	[]	False	137.0	0.0	0.0	0.0	0.0
15413	0.8616891286873053	[20270, 28626, 10173]	[]	False	137.0	0.0	0.0	0.0	0.0
15419	0.8616891286873053	[96790, 25670, 74376]	[]	False	137.0	0.0	0.0	0.0	0.0
15420	0.8616891286873053	[55814, 66944, 43607]	[]	False	137.0	0.0	0.0	0.0	0.0
15421	0.8616891286873053	[67715, 96790, 43607]	[]	False	137.0	0.0	0.0	0.0	0.0
15422	0.8616891286873053	[84194, 37495, 22793]	[]	False	137.0	0.0	0.0	0.0	0.0
15423	0.8616891286873053	[78367, 45732, 62294]	[]	False	137.0	0.0	0.0	0.0	0.0
15424	0.8616891286873053	[89357, 78367, 22793]	[]	False	137.0	0.0	0.0	0.0	0.0
15425	0.8616891286873053	[78367, 84194, 22793]	[]	False	137.0	0.0	0.0	0.0	0.0
15426	0.8616891286873053	[84194, 78367, 62294]	[]	False	137.0	0.0	0.0	0.0	0.0
15427	0.8616891286873053	[45732, 69920, 17687]	[]	False	137.0	0.0	0.0	0.0	0.0
15428	0.8616891286873053	[78367, 69920, 45732]	[]	False	137.0	0.0	0.0	0.0	0.0
15429	0.8616891286873053	[69920, 78367, 89357]	[]	False	137.0	0.0	0.0	0.0	0.0
15430	0.8616891286873053	[82520, 84194, 62294]	[]	False	137.0	0.0	0.0	0.0	0.0
15431	0.8616891286873053	[44428, 82520, 68727]	[]	False	137.0	0.0	0.0	0.0	0.0
15432	0.8616891286873053	[82520, 39125, 68727]	[]	False	137.0	0.0	0.0	0.0	0.0
15433	0.8616891286873053	[82520, 99582, 39125]	[]	False	137.0	0.0	0.0	0.0	0.0
15434	0.8616891286873053	[87881, 90845, 20664]	[]	False	137.0	0.0	0.0	0.0	0.0
15443	0.8616891286873053	[96066, 60707, 3512]	[]	False	137.0	0.0	0.0	0.0	0.0
15444	0.8616891286873053	[60707, 96066, 70541]	[]	False	137.0	0.0	0.0	0.0	0.0
15445	0.8616891286873053	[84180, 60707, 42230]	[]	False	137.0	0.0	0.0	0.0	0.0
15446	0.8616891286873053	[84180, 55187, 52902]	[]	False	137.0	0.0	0.0	0.0	0.0
15447	0.8616891286873053	[55187, 84180, 42230]	[]	False	137.0	0.0	0.0	0.0	0.0
15450	0.8616891286873053	[80541, 7109, 1347]	[]	False	137.0	0.0	0.0	0.0	0.0
15451	0.8616891286873053	[80541, 27390, 7109]	[]	False	137.0	0.0	0.0	0.0	0.0
15452	0.8616891286873053	[27390, 80541, 68571]	[]	False	137.0	0.0	0.0	0.0	0.0
15453	0.8616891286873053	[67656, 96057, 32944]	[]	False	137.0	0.0	0.0	0.0	0.0
15454	0.8616891286873053	[96057, 67656, 27426]	[]	False	137.0	0.0	0.0	0.0	0.0
15455	0.8616891286873053	[96057, 20270, 32944]	[]	False	137.0	0.0	0.0	0.0	0.0
15456	0.8616891286873053	[96057, 27426, 44866]	[]	False	137.0	0.0	0.0	0.0	0.0
15457	0.8616891286873053	[20270, 96057, 44866]	[]	False	137.0	0.0	0.0	0.0	0.0
15458	0.8616891286873053	[34640, 55170, 4411]	[]	False	137.0	0.0	0.0	0.0	0.0
15459	0.8616891286873053	[34640, 33582, 73691]	[]	False	137.0	0.0	0.0	0.0	0.0
15460	0.8616891286873053	[33582, 34640, 4411]	[]	False	137.0	0.0	0.0	0.0	0.0
15461	0.8616891286873053	[68076, 27459, 669]	[]	False	137.0	0.0	0.0	0.0	0.0
15462	0.8616891286873053	[27459, 88018, 669]	[]	False	137.0	0.0	0.0	0.0	0.0
15463	0.8616891286873053	[48972, 55187, 22935]	[]	False	137.0	0.0	0.0	0.0	0.0
15464	0.8616891286873053	[55187, 48972, 52902]	[]	False	137.0	0.0	0.0	0.0	0.0
15465	0.8616891286873053	[669, 50020, 92132]	[]	False	137.0	0.0	0.0	0.0	0.0
15466	0.8616891286873053	[62709, 50020, 669]	[]	False	137.0	0.0	0.0	0.0	0.0
15486	0.8616891286873053	[73597, 7011, 669]	[]	False	137.0	0.0	0.0	0.0	0.0
15487	0.8616891286873053	[7011, 68076, 669]	[]	False	137.0	0.0	0.0	0.0	0.0
15641	0.560668147019765	[12615, 89664, 80273]	[]	False	166.0	0.0	0.0	0.0	0.0
15642	0.560668147019765	[89664, 91220, 72035]	[]	False	166.0	0.0	0.0	0.0	0.0
15643	0.560668147019765	[91220, 89664, 12615]	[]	False	166.0	0.0	0.0	0.0	0.0
15644	0.560668147019765	[4497, 28845, 80273]	[]	False	166.0	0.0	0.0	0.0	0.0
15645	0.560668147019765	[28845, 12615, 80273]	[]	False	166.0	0.0	0.0	0.0	0.0
15646	0.560668147019765	[42398, 54469, 81929]	[]	False	166.0	0.0	0.0	0.0	0.0
15647	0.560668147019765	[54469, 5814, 58177]	[]	False	166.0	0.0	0.0	0.0	0.0
15648	0.560668147019765	[5814, 54469, 42398]	[]	False	166.0	0.0	0.0	0.0	0.0
15649	0.560668147019765	[54469, 28845, 81929]	[]	False	166.0	0.0	0.0	0.0	0.0
15650	0.560668147019765	[28845, 54469, 12615]	[]	False	166.0	0.0	0.0	0.0	0.0
15651	0.560668147019765	[91220, 54469, 58177]	[]	False	166.0	0.0	0.0	0.0	0.0
15652	0.560668147019765	[54469, 91220, 12615]	[]	False	166.0	0.0	0.0	0.0	0.0
15653	0.560668147019765	[5863, 7398, 972]	[]	False	166.0	0.0	0.0	0.0	0.0
15654	0.560668147019765	[5863, 85321, 7398]	[]	False	166.0	0.0	0.0	0.0	0.0
15655	0.560668147019765	[85321, 5863, 31653]	[]	False	166.0	0.0	0.0	0.0	0.0
15664	0.6188913089135176	[23958, 89569, 66198]	[]	False	155.0	0.0	0.0	0.0	0.0
15665	0.6188913089135176	[26826, 23958, 66198]	[]	False	155.0	0.0	0.0	0.0	0.0
15666	0.6188913089135176	[23958, 26826, 54356]	[]	False	155.0	0.0	0.0	0.0	0.0
