	x	y
0	0.6219698461752811	0.7082930893702554
1	0.06541182792327405	0.18074652985153616
2	-2.5257750341311094	0.2329518609112209
3	1.0251830137702211	0.21363070270905368
4	-3.0950631391412213	1.4854018822558097
5	-0.36835231969194254	3.8650179998157577
6	-1.2633250038019217	2.702455322369984
7	0.9290230639489656	-0.726340800841022
8	1.4988316666042218	-1.1939639876022783
9	1.1114527934345968	1.6286421071397694
10	1.752000068707517	0.4129656789330354
11	0.19814271915875759	1.2271668430373506
12	0.10378808180922637	1.7825534192913826
13	0.07892571630222284	0.12758975632162692
14	1.0129804362063721	1.6571620553327613
15	0.3876412810729714	1.2645543679853855
16	0.7040635973538589	-0.13689075607136927
17	-0.3986453280518044	-0.4006809522391414
18	1.0193313845097358	0.21573598156001111
19	1.1577927589652575	0.20679738761984615
20	1.1420845473657055	1.1373393203154334
21	1.2652885723315495	0.7527327132001932
22	1.1324346730830208	0.5683765159721774
23	0.545091555092334	-0.39171130012865873
24	0.30727969042148084	0.006259847986072244
25	0.03219708884936181	-0.15377114551656376
26	-0.20627151580793884	0.3205529785141735
27	1.209693082286181	0.04078593153474405
28	0.8595530413097466	-0.23216543007866197
29	1.1676693663772943	-0.2224135017792034
30	0.9890542991505423	-0.04688620914170807
31	1.0073486244869665	0.09317712751429538
32	0.9932291938000215	0.05798212945457796
33	1.1186194697777272	0.39030651235052305
34	1.0383757106704958	0.29877835791873025
35	0.9024335386366131	-0.001990362589058697
36	1.012667672446813	0.13942665124986667
37	0.3014220269044693	1.0378319484066991
38	0.5722180231374189	1.34549590641822
39	-0.14027904755709933	0.47196151074805875
40	0.24951558307662552	-0.021276144544547897
41	0.2771813575667469	-0.15966434854904107
42	0.17041367837082952	-0.04345826136572746
43	0.2135512971982932	0.01112137627053875
44	-0.09186888059043029	-0.004321297947906147
45	0.010231331868848151	0.31785031681883563
46	-0.052745005525736764	0.35489978274905426
47	1.1585963892442055	0.9114794798574656
48	0.9280521629833427	0.7382900035376061
49	0.9069358895108719	0.7109799582781152
50	0.9801478496573726	0.40198010115995736
51	0.9334938520763895	0.08603209534276181
52	0.9606794327817006	0.08022658888019944
53	0.9619420302319027	0.10757086862343722
54	0.9439707813169232	0.050461634502286946
55	0.9139407077970529	0.06191903054813345
56	0.369197852179225	-0.015163897630488546
57	0.432487686077351	-0.07837282557824145
58	0.7640801991132213	0.09597241562414657
59	0.7535254049109321	0.07799103545212327
60	0.7779264368692079	0.1156350017822562
61	0.7076899638505137	0.923666327486114
62	0.7541062279364221	0.8369955942714719
63	0.7228219348560725	0.8551979160362446
64	0.7156828001797055	0.8784763830595621
65	0.8074131648959201	0.8597622623681629
66	0.8029855459744181	0.8289091260848378
67	0.829641684461343	0.8550638601528474
68	0.8183963263474756	0.8834900081784656
69	0.7067703652453123	0.6318850408634619
70	0.7120969827546737	0.6794886622933587
71	0.7282152000480383	0.7175792257028663
72	0.7426226005261356	0.6947604776529004
73	0.6555997868284287	0.6267175730950125
74	0.6901232573294787	0.6491808545384915
75	0.6593889216276945	0.6086964343068171
76	0.6635353989414257	0.6565751366582602
77	0.7005039967313085	0.9425341287824454
78	0.7197130813655109	0.9468022654170634
79	0.7211079288828856	0.9662800060192873
80	0.25624681572334934	0.9787438714516792
81	0.3370895041772231	0.9678988248879093
82	0.3827840107974244	0.9948753014538018
83	0.5517071074180521	0.697920494534716
84	0.38206785260760223	0.7723206040090287
85	0.45599967994102075	1.0228782693279455
86	-0.31519382073336377	0.8793991814452091
87	-0.209091980438575	0.6709694840071911
88	-0.2566452944553194	1.1834853668146816
89	-0.9068939748735186	1.2126738483936432
90	-0.5516760951785012	0.526287831921879
91	0.17422450057803668	0.9474275174393676
92	0.38497715296951135	0.9193487172943263
93	0.43642389144721083	0.9273032119856822
94	-0.26460412898916086	0.13921681901747876
95	-0.044030579097334724	0.26162615847381226
96	0.19136818096962727	0.04702207816153499
97	0.16566055488138115	0.017968224435093154
98	1.0224495200966157	0.960152312862964
99	0.7963362120270849	0.7496698140550077
100	0.831914470231952	0.7868010950478465
101	0.7747840657201025	0.7911637963195626
102	0.756262951037746	0.7470552798353198
103	0.8729473372746005	0.8711098511917671
104	0.8507574453753382	0.836372465019147
105	0.8483854873271571	0.8787351653865524
106	0.9680947241592764	0.8192197186488156
107	0.9690388327551706	0.7887417986922369
