	x	y
0	0.5164003336881864	0.03298884470805907
1	0.020014876014814706	0.9380012837732545
2	0.03546239599033957	0.9625905551519773
3	0.028724578776418715	0.980806605890093
4	-3.4158951084100315	-2.535683139619772
5	-3.591965151158253	3.369905819299859
6	6.305834297837222	-2.621722848100904
7	1.2399579350312495	7.209819424911947
8	2.082689667252898	3.812568900751896
9	-0.34038504195641295	4.050890449359718
10	-0.2982636031191171	-0.27052732138397295
11	0.9208269213570174	-1.47056643293495
12	-0.5479698824432282	-1.2549371350968284
13	0.17089889071881928	-0.6256382176091149
14	-0.11469523088624331	-0.4258752018352242
15	-0.8419286552923692	1.2674358540884605
16	-1.3039669124715372	0.27082219484559905
17	0.47890508413010807	-0.3459580025291947
18	-0.1712561969453175	0.9008848461331942
19	-0.6716004393595316	-0.14652650251265315
20	-0.22801821874559966	0.1608008433473904
21	-0.056020859862789076	0.1589923918881324
22	1.7005764707473288	-0.14801332322649144
23	3.055481847626215	-1.3341664125091566
24	-0.12751640575018616	0.31227455021289485
25	-0.26760358338933177	0.5484386829122493
26	-0.43956162577016256	0.34934922757614917
27	-0.3547380013152088	0.7210451561626481
28	0.012790483343492674	0.16385047585412965
29	1.2638162284030545	-0.7107132904950436
30	0.920234475641759	2.1379171644109722
31	2.006384289488553	2.3625178833154536
32	1.9393079816396284	0.44903536675819
33	3.044259267802591	3.157017838000499
34	3.172970264586563	0.8367454380572938
35	-0.09802794397579602	1.0918302525954564
36	0.17679415711361152	1.386661301256643
37	-0.3414150630124858	1.3991368349948476
38	-0.509462159827086	2.14133478458023
39	-0.011027487177393002	0.6470731942137629
40	-0.04510547199253341	0.8720198716484737
41	-0.04737775023677328	0.59432181310073
42	-0.1429161055194198	0.6410791033058971
43	-0.03278807389134798	0.6633815640483306
44	1.2299985727341964	-0.11971609261219715
45	-0.10632312079341999	0.03805712862238524
46	0.025180099406599793	0.17551141613494772
47	-0.0063856144176356626	0.18491921263643488
48	-0.004869690084080483	0.2348189047368442
49	-0.06446050593803186	0.2118252919494607
50	-0.025896768201530182	0.26557590021981153
51	0.9745812530649557	1.5150466063204555
52	0.512713418334206	1.5909263009103043
53	1.3196133096991032	0.7825786355536041
54	0.039626398233526025	1.03945541551572
55	0.009577380367994347	0.9957559618435782
56	0.0025147445758067423	0.6041314226615166
57	0.00045924813642285526	0.5846608155336666
58	0.014174760432449434	0.6698930878073507
59	-0.003743292048237939	0.6246816692029563
60	-0.0334185215889731	0.9589314210030458
61	1.156232126170936	0.3884190286907336
62	1.2879918585832542	0.2734258929648647
63	0.1568849211106073	-0.02112008479011608
64	0.11638901062508936	-0.058439375736340116
65	-0.04758817634385778	0.3824049923215829
66	-0.1190863273928125	0.45067356082216625
67	0.015881286875512927	0.21812067842566218
68	0.005654792289130349	0.2217835530300699
69	6.200260566636055e-05	0.20857347980948646
70	0.051467750566795714	0.18029821778172567
71	0.04275863013812655	0.17057596045129483
72	0.04623470093872817	0.9848759094891057
73	0.4927490111959216	1.183526054014918
74	0.09075542776849724	1.0066785509844645
75	0.07939037749424692	0.9917848325818388
76	0.18329079241449614	0.6824701642637825
77	0.2048983781274166	0.7427811619346519
78	-0.010518722473118861	0.8118615299856635
79	-0.0026888759255645545	0.8449311398923016
80	0.03015178290897298	0.8440349661928862
81	-0.02382494604970364	0.2937855061484456
82	-0.01548234543993433	0.34946508060078696
83	-0.04634892784968017	0.3316345272476937
84	2.7807576079967194e-05	0.322108288833388
85	0.01632101323911921	0.37116559999468784
86	-0.05356042469807003	0.5074568783444392
87	0.0434868034415494	0.7158178754373509
88	0.052765279212229954	0.7338117080467624
89	0.04258080967775503	0.7464509782135134
90	0.059336563848518264	0.7528659643803658
91	-0.005221193381929684	0.7363570249167399
92	0.02141813097838494	0.7103220767476427
93	-0.00023718356124254828	0.6964588006315124
94	-0.06728300794213085	0.716435801866812
95	0.02335331693397682	0.7506033614736213
96	0.02947170888000362	0.7311007652142282
97	-0.0998591943447368	0.7863499049357016
98	0.02503089332878401	0.22416216730074984
99	0.0416521130187269	0.25207149460993983
100	0.01547773410153628	0.23285779575243995
101	0.013286223492973077	0.2527877950236053
102	0.030705457826384487	0.2590210315050366
103	1.0702760070325124	-0.12810477578913823
